4/25/2015 8:28:42	591881506991132672	tweeteringuise	Evangelists begin prowling #NepalEarthquake https://t.co/RKVpXO9DpC	just another tweeter. tweets and rts may not confirm with your perception of morality.	94	1	1
4/26/2015 12:12:09	592300128175689728	killer_tweeper	@KiranKS @Cerebrus_ Social Scientist or #SoulVultures #NepalEarthquake	crime master gogo नाम है मेरा| मोगाम्बो का भतीजा|आँखें निकाल कर गोटियां खेलूंगा| गोगो जब भी tweet करता है किसी न किसी की आँखें निकल जाती है|	324	1	1
4/26/2015 12:14:07	592300621337886720	trunils	#Presstitutes RATs hide their ugly face, no coverage where RSS volunteers working without credit #HatsOffRSS #NepalEarthquake	computerist hindu bangali.	3139	1	1
4/26/2015 12:18:53	592301820669775872	AnjaliGorg	United Nations too Christian, claims report http://t.co/6P9wtvIJHU #Replug #SoulVultures #NepalEarthquake	★ the only thing that makes life possible is permanent, intolerable uncertainty; not knowing what comes next ★ ★rts, favs & quotes don't mean endorsement ;) ★	3704	1	0
4/26/2015 12:21:00	592302354357063680	bunchofviews	@gsurya is Sonia planning a trip to Nepal along with some padre from Vatican to harvest Hindu souls devastated by #NepalEarthquake ?	patriot, avid reader, nature-lover . interested in bharat's political and economic trajectory. support hindutva. want a strong, rich & dharma led bharat	61	1	0
4/26/2015 12:24:36	592303258879700992	cooljayzie	@ScamYuga -Pathetic n mercenary face of evangelist #SoulVultures exposed,gloating on potential harvest #NepalEarthquake	a spiritual seeker;meditation,yoga,taichi;for sustainable environment;startups;loves wine;artisan coffee,tea & photography/birding;rts do not mean endorsement	1182	1	1
4/26/2015 12:25:01	592303365381468161	OnlySinghLion	U-14 Football girls team back in India . #SoulVultures #NepalEarthquake	son of fauji. singh by blood, not by sugar....	772	1	0
4/26/2015 12:41:54	592307612445593600	karrauday	@Varshhhh #NepalEarthquake #EarthquakeAgain am done with religion shit	time magazine 2006 person of the year	558	1	0
4/26/2015 12:45:10	592308434936016896	Kalpeshtamariya	# #Missionaries are #ISIS in India.... #SoulVultures #NepalEarthquake #IndiaWithNepal #RespectRSS #IstandwithRSS #HatsOffRSS	# perfect is boring: beauty is irregular. tea addicated. ..	756	1	1
4/26/2015 12:47:37	592309054774456320	RamraoKP_	Shame on #SoulVultures . I think Jesus has given them opporturnity to convert ppl in Nepal... #NepalEarthquake http://t.co/72OICrLsrA	|  | hindu nationalist | | brahmin | |nationfirst | |ram ji bhakt | |member of @bjpindia | #hindusarehumantoo | |bharat mata ki jai| |vandemataram|	1543	1	1
4/26/2015 12:50:20	592309737108156416	ce7669131e0f466	If #NepalEarthquake could've been stopped with gospel, Hurricane Katrina could've been averted chanting Om. Bloody nonsense. #SoulVultures	isis, ,	29	1	1
4/26/2015 12:54:08	592310693963104256	ce7669131e0f466	Interesting, the twist some #Christians &amp; #Muslims gave to the #NepalEarthquake. #SoulVultures #ReligionOfPeace http://t.co/b1WpHBHwDG	isis, ,	29	1	1
4/26/2015 12:57:39	592311576868179968	kan_rebel	Shame on u #SoulVultures Conversion during #NepalEarthquake #EarthquakeAgain https://t.co/WKrUwgC84L	कानपूर के जन्मभूमि पर पैदा हुए लाल,कनपुरियों से पंगा नहीं लेना	89	1	1
4/26/2015 12:59:09	592311955945168896	jacksonbose	#SoulVultures #NepalEarthquake #NepalQuake don't go there for help saying that ur a Hindu,Muslim,Christian or Sikh go as a human being	doctor!!	195	1	2
4/26/2015 13:01:54	592312646289887233	IndusSiva	With #NepalEarthquake,it's evident that #SoulVultures survive only by Calamities &amp; its evident that RSS competes to do service.Self&amp;selfless	ii born indian with hindu life style il pantheistic and animistic ii none can destabilize maha - bharath - a ii	53	1	0
4/26/2015 13:05:52	592313646828507136	sheefal	While #NepalEarthquake is an opportunity for Xtian evangelists, RSS silently works for the safety of people	hindu. supporter of namo.	1606	1	1
4/26/2015 13:10:57	592314925764071424	towardshumanity	Pope is "deeply saddened" by #NepalEarthquake . Great. Now immediately send some missionaries to capitalise on d tragedy. #SoulVultures	a peaceful soul . .	64	1	1
4/26/2015 13:20:09	592317242185940992	muns2177	Compare Kashmir Floods &amp; #NepalEarthquake coverage by usual #Presstitutes 2200 have died,guess Hindu lives dont count http://t.co/MZ873ul8i2	a proud nationalist & hindu, unabashed modi fan. hates aaptards. hates sickulars	754	1	0
4/26/2015 13:25:25	592318566726270977	ce7669131e0f466	Compare Kashmir Floods &amp; #NepalEarthquake coverage by usual #Presstitutes 2200 have died,guess Hindu lives dont count http://t.co/37psfYjpXt	isis, ,	29	1	0
4/26/2015 13:33:31	592320605522792449	AnanthVasu	Not so dear #SoulVultures, People in Nepal need relief and help, not religion. #NepalEarthquake	seeker, deep thinker, meditator, guitar player.	98	1	2
4/26/2015 13:35:58	592321222538600448	kissssssta	Sad! Appalling! Disgraceful!! #Missionaries trying to 'harvest souls' even in such tragic times of #NepalEarthquake http://t.co/bX0ewKl9Ac		7	1	0
4/26/2015 13:42:17	592322810120310784	IndiaAspires	Hinduism follows  ,doesn't sell god but Xtian Missionaries shamelessly sell Jesus in #NepalEarthquake http://t.co/huOkLlxGJa	रत्नाकरधौतपदां हिमालयकिरीटिनीम् । ब्रह्मराजर्षिररत्नाढ्यां वन्दे भारतमातरम् ॥ tweets on indian politics, economics & aspirations. re tweet not endorsements.	704	1	1
4/26/2015 13:42:52	592322955306086400	karthik24187	@ibnlive says 'Nepal PM stays mum' on questions over #NepalEarthquake.How d hell do u #Presstitutes manage 2 do this during this emergency?	common man with an urge to change the world we live in!	15	1	0
4/26/2015 13:50:19	592324831242100736	pratichee	Shocked by the religious angle &amp;rajnikant,RahulGandhi jokes with regard to the earthquake!Is humanity dead?no sensitivity! #NepalEarthquake	humming my own tune, &waiting for the land of goodies to come on top of the faraway tree!	4776	1	0
4/26/2015 13:50:52	592324969046020097	Bal_Kriz	#NepalEarthquake No #Sickular party has come to pay their tributes.! Israel bombs the terrorists all #sickulars looses their mind! #votebank	hey buds. i'm vishnu balakrishnan. friends call me baalu. really love to make friends with strangers. dedicating ma life for ma country	118	1	0
4/26/2015 14:11:02	592330046758522880	sanjay_rai	@peter_vas why missionary ppl r fallen such a low level that they see in #NepalEarthquake a golden opportunity to convert? #SoulVultures	a staunch modi fan. a staunch nationalist. a staunch hindu.	1658	1	1
4/26/2015 14:12:30	592330415400230912	JuwalBose	Filth &gt;&gt; RT @VerseCannon: Vampires on the prowl. #SoulVultures #NepalEarthquake http://t.co/Rkr9d6AGBX	creative thinker, tech author and game developer. director, csharks games. gamer, likes to travel, reads fiction, sees fiction & tweets a lot ;)	1127	1	1
4/26/2015 14:20:33	592332440871440385	kran8897	Need Bajrang Dal in #NepalEarthQuake to stop #SoulVultures #EarthquakeAgain	retweets = endorsement #joinbjp #dial18002662020 #congressmuktbharat https://t.co/14j67ewsh6	147	1	0
4/26/2015 14:31:56	592335305576980480	tarannum_manjul	#NepalEarthquake time to show solidarity, not spread rumours or talk crap about religious &amp; communal factors of earthquake #earthquake	journalist with passion for connecting unknown 2 known, eccentric, avid traveller, lensgirl, voracious reader, life lover, blogger, rationalist ... yep, its me	121	1	2
4/26/2015 14:38:54	592337058934312964	towardshumanity	A person who couldn't save himself, would hv averted #NepalEarthquake n saved few 1000 men had they embraced his faith. #Sick #SoulVultures	a peaceful soul . .	64	1	0
4/26/2015 14:39:34	592337227931201536	sridharan_tklr	#SoulVultures COMPLIMENTS TO NEWSX!! THEY HAVE REPORTED THE EVANGELISTS!! #EarthquakeAgain #NepalEarthquake http://t.co/WR08n8Fif0	banking software, hindu religion, bjp/rss/vhp fan.	10	1	1
4/26/2015 14:40:57	592337575844548610	IndusSiva	@DrGPradhan Meanwhile #SoulVultures waiting for #Evangelism in #NepalEarthquake. #EarthquakeAgain http://t.co/5hr9EXvevi	ii born indian with hindu life style il pantheistic and animistic ii none can destabilize maha - bharath - a ii	53	1	1
4/26/2015 14:45:01	592338599720267776	saaxenanurag	Missionaries harvesting death of people in Nepal by asking them to convert #SoulVultures #NepalEarthquake http://t.co/wSINZEmTmR		765	1	1
4/26/2015 14:59:27	592342231236911104	NoPlusnet	Hayul #Hayul jsaditya: RT KiranKS: If you don't know why #SoulVultures is trending in India after #NepalEarthquake http://t.co/9lsYb1yjSQ		428	1	0
4/26/2015 14:59:46	592342309246734336	__Hari__	Despicable US Christian preacher tweets hope #NepalEarthquake will make 'pagan' #Nepal repent &amp; accept Christianity. https://t.co/CBRvY0Pzg1	sernik connoisseur.	2522	1	0
4/26/2015 15:04:43	592343557324734464	sudha073	Shameful! #SoulVultures #NepalEarthquake http://t.co/MUX0VZz5eQ http://t.co/JukdCFxR0W " http://t.co/Ab3AOVArGy	i m myself with no pretentions      ,       ..	10955	1	1
4/26/2015 15:07:54	592344355517566976	Sudhks	Beware #Nepal from such guttersnipe #SoulVultures. #NepalEarthquake #IndiaWithNepal @shalinisharma70: Shame http://t.co/sP3sA3uBBD	|india is my pride, passion & pleasure |hindu nationalist |namo enthusiast |time & deep space travel (desire) |social media slave |sci-fi fan |delhi, india|	2358	1	0
4/26/2015 15:09:45	592344820674244609	OnlySinghLion	Church destroyed in Kathmandu with hundreds worshippers inside. Jesus blessing @atheist_convert ? #NepalEarthquake #SoulVultures	son of fauji. singh by blood, not by sugar....	772	1	1
4/26/2015 15:13:25	592345746361356288	Nimeshkhakharia	RSS joined relief work in #NepalEarthquake bcoz its a hindu rashtra do these workers take part in any disaster in muslim mejority area of UP	a journalist working with a gujarati newspaper divya bhaskar in ahmedabad.	167	1	1
4/26/2015 15:15:02	592346150692261888	thenewsminute	Religious groups "preying" for souls get slammed for being "#SoulVultures" http://t.co/is3MCd5Og6 #NepalEarthquake	the news minute - bringing news stories that are relevant from india, with a focus on south india.	29693	1	1
4/26/2015 15:15:36	592346294040993792	rajamama	@AbhaySDube #HDL #SoulVultures #BreakingOnNewsX: Controversial pastor, shocking move, dont rebuild the temples he says. #NepalEarthquake	एक भारत, श्रेष्ट भारत @narendramodi वसुधैव कुटुम्बकम #hdl #proudofmodijee #donatetopmnrf #modiblueprint #modimeansbusiness	965	1	1
4/26/2015 15:18:19	592346977133850624	love4cow	@sunetrac @rvaidya2000 #NepalEarthquake people know #Presstitutes have lost senses now have heavy legs (paanv bhari) #HDL #YUG @ratigirl	promoting scientific and economic virtues of the indian cow http://t.co/vqbbuuqiep the indian cow journal	173	1	0
4/26/2015 15:19:58	592347392688693249	usamamemon07	I respect others religions but seriously I can see their hand made gods under the ground. Ya Allah madad #NepalEarthquake	usama memon	39	1	1
4/26/2015 15:28:03	592349427299262464	bhasaby	Where r all those #AdarshLiberal , this is what #NepalEarthquake needs!! https://t.co/WWGIcL5yUs	go get it, rt not endorsements.	38	1	1
4/26/2015 15:30:17	592349989751263232	VijjuVijayVJ	MBA students must learn business tricks from evangelists selling their goods(jesus) the best way ,even in worst situations #NepalEarthquake	proud to be bharatiya hindu .. when tolerance becomes one-way street , it becomes cultural suicide -allen west	3	1	1
4/26/2015 15:31:11	592350217761988608	towardshumanity	Jihadists who convert people at gunpoint atleast do not hide their barbarism under the garb of LOVE n SERVICE #SoulVultures #NepalEarthquake	a peaceful soul . .	64	1	1
4/26/2015 15:37:32	592351815917645825	WaterWhizzy	Y there isnt a law yet to stop religious conversions in India?Its high time before #SoulVultures seek another opportunity! #NepalEarthquake	nature & animal lover | foodie | peace seeker | music lover | feminist | indian | will rt #angelicanimals tweets | no dm's | tweets are personal	463	1	1
4/26/2015 15:39:35	592352329656971264	syamjee	Scavenging... In one word... #NepalEarthquake http://t.co/RoBt7xXm47	a scotch whiskey lover... statutory warning: following or reading my tweets are your risk.	405	1	1
4/26/2015 15:42:33	592353076159254529	ksmsundaram1975	Hey @BarackObama ask ur Xtian Missionaries to STFU #NepalEarthquake https://t.co/pePOA9HpVO	like dharma/politics/testcricket hate c0ng$/commies/italians idolise  ///// #freebalochistan #freesindh	1552	1	1
4/26/2015 15:52:48	592355656448901122	aj_4_india	There are shameless jerks. There are #SoulVultures. And then there are the psycho Xian evangelists. https://t.co/ZFhnjzcdJs #NepalEarthquake	it professional, nature photographer, blogger, occasional poet. right-wing liberal. rts don't imply endorsement	81	1	1
4/26/2015 15:54:56	592356192363511808	iSwapnilAviator	@iSwapnilAviator these include leaders 4m congress, 'activists', journalists. In short #AdarshLiberal gang #NepalEarthquake #EarthquakeAgain	hindu, maharashtrian, appreciate decent humour, bjp loyalist, nationalist, voted for narendra modi, rts not endorsement.	37	1	0
4/26/2015 15:56:45	592356649991413761	RigsangTenzin	It is high time now #Nepal expels the missionaries. They have showed their real colours after #NepalEarthquake. #SoulVultures		16	1	1
4/26/2015 15:57:43	592356894683062272	NeelakshiGswm	#SoulVultures are getting big slaps in their own countries &amp; by their own ppl #NepalEarthquake	#pandit| #assam #kashmir #proisrael | dr @swamy39 bhakt | followed by 200+ verified media/political personalities across d world & blocked by rats.	21750	1	1
4/26/2015 15:58:38	592357125570990080	KiranKS	Anyone who doubted @DrMohanBhagwat's statement on Mother Teresa, should just scan tweets of #SoulVultures after #NepalEarthquake.	my tweets are my running commentary of thoughts and excerpts of what i read/absorb. more info, less bakwas.	60113	1	0
